frame.time_relative,frame.time_delta,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.stream,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset
0.000577500,0.000004625,58,127.0.0.1,127.0.0.1,46688,390,0,65,0,0,True,False,False,False
0.000579291,0.000001791,54,127.0.0.1,127.0.0.1,390,46688,0,65,1,1,False,True,False,True
0.000583333,0.000004042,58,127.0.0.1,127.0.0.1,46688,840,0,66,0,0,True,False,False,False
0.000585333,0.000002000,54,127.0.0.1,127.0.0.1,840,46688,0,66,1,1,False,True,False,True
0.000589375,0.000004042,58,127.0.0.1,127.0.0.1,46688,1507,0,67,0,0,True,False,False,False
0.000591291,0.000001916,54,127.0.0.1,127.0.0.1,1507,46688,0,67,1,1,False,True,False,True
0.000595125,0.000003834,58,127.0.0.1,127.0.0.1,46688,214,0,68,0,0,True,False,False,False
0.000596791,0.000001666,54,127.0.0.1,127.0.0.1,214,46688,0,68,1,1,False,True,False,True
0.000600833,0.000004042,58,127.0.0.1,127.0.0.1,46688,1403,0,69,0,0,True,False,False,False
0.000603083,0.000002250,54,127.0.0.1,127.0.0.1,1403,46688,0,69,1,1,False,True,False,True
0.000706333,0.000103250,58,127.0.0.1,127.0.0.1,46688,1982,0,70,0,0,True,False,False,False
0.000715000,0.000008667,54,127.0.0.1,127.0.0.1,1982,46688,0,70,1,1,False,True,False,True
0.000729916,0.000014916,58,127.0.0.1,127.0.0.1,46688,490,0,71,0,0,True,False,False,False
0.000736750,0.000006834,54,127.0.0.1,127.0.0.1,490,46688,0,71,1,1,False,True,False,True
0.000740583,0.000003833,58,127.0.0.1,127.0.0.1,46688,358,0,72,0,0,True,False,False,False
0.000743708,0.000003125,54,127.0.0.1,127.0.0.1,358,46688,0,72,1,1,False,True,False,True
0.000748000,0.000004292,58,127.0.0.1,127.0.0.1,46688,29,0,73,0,0,True,False,False,False
0.000749958,0.000001958,54,127.0.0.1,127.0.0.1,29,46688,0,73,1,1,False,True,False,True
0.000754833,0.000004875,58,127.0.0.1,127.0.0.1,46688,227,0,74,0,0,True,False,False,False
0.000757166,0.000002333,54,127.0.0.1,127.0.0.1,227,46688,0,74,1,1,False,True,False,True
0.000762041,0.000004875,58,127.0.0.1,127.0.0.1,46688,611,0,75,0,0,True,False,False,False
0.000764125,0.000002084,54,127.0.0.1,127.0.0.1,611,46688,0,75,1,1,False,True,False,True
0.000767916,0.000003791,58,127.0.0.1,127.0.0.1,46688,1358,0,76,0,0,True,False,False,False
0.000770083,0.000002167,54,127.0.0.1,127.0.0.1,1358,46688,0,76,1,1,False,True,False,True
0.000774125,0.000004042,58,127.0.0.1,127.0.0.1,46688,1546,0,77,0,0,True,False,False,False
0.000776416,0.000002291,54,127.0.0.1,127.0.0.1,1546,46688,0,77,1,1,False,True,False,True
0.000780333,0.000003917,58,127.0.0.1,127.0.0.1,46688,663,0,78,0,0,True,False,False,False
0.000782583,0.000002250,54,127.0.0.1,127.0.0.1,663,46688,0,78,1,1,False,True,False,True
0.000787208,0.000004625,58,127.0.0.1,127.0.0.1,46688,415,0,79,0,0,True,False,False,False
0.000789000,0.000001792,54,127.0.0.1,127.0.0.1,415,46688,0,79,1,1,False,True,False,True
0.000793333,0.000004333,58,127.0.0.1,127.0.0.1,46688,270,0,80,0,0,True,False,False,False
0.000795500,0.000002167,54,127.0.0.1,127.0.0.1,270,46688,0,80,1,1,False,True,False,True
0.000799666,0.000004166,58,127.0.0.1,127.0.0.1,46688,1815,0,81,0,0,True,False,False,False
0.000802083,0.000002417,54,127.0.0.1,127.0.0.1,1815,46688,0,81,1,1,False,True,False,True
0.000806541,0.000004458,58,127.0.0.1,127.0.0.1,46688,220,0,82,0,0,True,False,False,False
0.000808750,0.000002209,54,127.0.0.1,127.0.0.1,220,46688,0,82,1,1,False,True,False,True
0.000813083,0.000004333,58,127.0.0.1,127.0.0.1,46688,1565,0,83,0,0,True,False,False,False
0.000815333,0.000002250,54,127.0.0.1,127.0.0.1,1565,46688,0,83,1,1,False,True,False,True
0.000819708,0.000004375,58,127.0.0.1,127.0.0.1,46688,1086,0,84,0,0,True,False,False,False
0.000821958,0.000002250,54,127.0.0.1,127.0.0.1,1086,46688,0,84,1,1,False,True,False,True
0.000827208,0.000005250,58,127.0.0.1,127.0.0.1,46688,596,0,85,0,0,True,False,False,False
0.000829750,0.000002542,54,127.0.0.1,127.0.0.1,596,46688,0,85,1,1,False,True,False,True
0.000833458,0.000003708,58,127.0.0.1,127.0.0.1,46688,1835,0,86,0,0,True,False,False,False
0.000835125,0.000001667,54,127.0.0.1,127.0.0.1,1835,46688,0,86,1,1,False,True,False,True
0.000840083,0.000004958,58,127.0.0.1,127.0.0.1,46688,827,0,87,0,0,True,False,False,False
0.000842916,0.000002833,54,127.0.0.1,127.0.0.1,827,46688,0,87,1,1,False,True,False,True
0.000847083,0.000004167,58,127.0.0.1,127.0.0.1,46688,441,0,88,0,0,True,False,False,False
0.000849166,0.000002083,54,127.0.0.1,127.0.0.1,441,46688,0,88,1,1,False,True,False,True
0.000853333,0.000004167,58,127.0.0.1,127.0.0.1,46688,623,0,89,0,0,True,False,False,False
0.000855166,0.000001833,54,127.0.0.1,127.0.0.1,623,46688,0,89,1,1,False,True,False,True
0.000859375,0.000004209,58,127.0.0.1,127.0.0.1,46688,1961,0,90,0,0,True,False,False,False
0.000861541,0.000002166,54,127.0.0.1,127.0.0.1,1961,46688,0,90,1,1,False,True,False,True
0.000865791,0.000004250,58,127.0.0.1,127.0.0.1,46688,777,0,91,0,0,True,False,False,False
0.000868000,0.000002209,54,127.0.0.1,127.0.0.1,777,46688,0,91,1,1,False,True,False,True
0.000872666,0.000004666,58,127.0.0.1,127.0.0.1,46688,352,0,92,0,0,True,False,False,False
0.000874500,0.000001834,54,127.0.0.1,127.0.0.1,352,46688,0,92,1,1,False,True,False,True
0.000878791,0.000004291,58,127.0.0.1,127.0.0.1,46688,1254,0,93,0,0,True,False,False,False
0.000881791,0.000003000,54,127.0.0.1,127.0.0.1,1254,46688,0,93,1,1,False,True,False,True
0.000886500,0.000004709,58,127.0.0.1,127.0.0.1,46688,1929,0,94,0,0,True,False,False,False
0.000888750,0.000002250,54,127.0.0.1,127.0.0.1,1929,46688,0,94,1,1,False,True,False,True
0.000893041,0.000004291,58,127.0.0.1,127.0.0.1,46688,1131,0,95,0,0,True,False,False,False
0.000895250,0.000002209,54,127.0.0.1,127.0.0.1,1131,46688,0,95,1,1,False,True,False,True
0.000898791,0.000003541,58,127.0.0.1,127.0.0.1,46688,556,0,96,0,0,True,False,False,False
0.000900958,0.000002167,54,127.0.0.1,127.0.0.1,556,46688,0,96,1,1,False,True,False,True
0.000905083,0.000004125,58,127.0.0.1,127.0.0.1,46688,642,0,97,0,0,True,False,False,False
0.000906958,0.000001875,54,127.0.0.1,127.0.0.1,642,46688,0,97,1,1,False,True,False,True
0.000910750,0.000003792,58,127.0.0.1,127.0.0.1,46688,102,0,98,0,0,True,False,False,False
0.000912541,0.000001791,54,127.0.0.1,127.0.0.1,102,46688,0,98,1,1,False,True,False,True
0.000916750,0.000004209,58,127.0.0.1,127.0.0.1,46688,482,0,99,0,0,True,False,False,False
0.000918916,0.000002166,54,127.0.0.1,127.0.0.1,482,46688,0,99,1,1,False,True,False,True
0.000922875,0.000003959,58,127.0.0.1,127.0.0.1,46688,1552,0,100,0,0,True,False,False,False
0.000925125,0.000002250,54,127.0.0.1,127.0.0.1,1552,46688,0,100,1,1,False,True,False,True
0.000928708,0.000003583,58,127.0.0.1,127.0.0.1,46688,1210,0,101,0,0,True,False,False,False
0.000930333,0.000001625,54,127.0.0.1,127.0.0.1,1210,46688,0,101,1,1,False,True,False,True
0.000934041,0.000003708,58,127.0.0.1,127.0.0.1,46688,1854,0,102,0,0,True,False,False,False
0.000935666,0.000001625,54,127.0.0.1,127.0.0.1,1854,46688,0,102,1,1,False,True,False,True
0.000940000,0.000004334,58,127.0.0.1,127.0.0.1,46688,1400,0,103,0,0,True,False,False,False
0.000942291,0.000002291,54,127.0.0.1,127.0.0.1,1400,46688,0,103,1,1,False,True,False,True
0.000946041,0.000003750,58,127.0.0.1,127.0.0.1,46688,77,0,104,0,0,True,False,False,False
0.000948083,0.000002042,54,127.0.0.1,127.0.0.1,77,46688,0,104,1,1,False,True,False,True
0.000953166,0.000005083,58,127.0.0.1,127.0.0.1,46688,1165,0,105,0,0,True,False,False,False
0.000955041,0.000001875,54,127.0.0.1,127.0.0.1,1165,46688,0,105,1,1,False,True,False,True
0.000959791,0.000004750,58,127.0.0.1,127.0.0.1,46688,832,0,106,0,0,True,False,False,False
0.000961875,0.000002084,54,127.0.0.1,127.0.0.1,832,46688,0,106,1,1,False,True,False,True
0.000966458,0.000004583,58,127.0.0.1,127.0.0.1,46688,402,0,107,0,0,True,False,False,False
0.000968416,0.000001958,54,127.0.0.1,127.0.0.1,402,46688,0,107,1,1,False,True,False,True
0.000973000,0.000004584,58,127.0.0.1,127.0.0.1,46688,57,0,108,0,0,True,False,False,False
0.000975083,0.000002083,54,127.0.0.1,127.0.0.1,57,46688,0,108,1,1,False,True,False,True
0.000978875,0.000003792,58,127.0.0.1,127.0.0.1,46688,519,0,109,0,0,True,False,False,False
0.000981083,0.000002208,54,127.0.0.1,127.0.0.1,519,46688,0,109,1,1,False,True,False,True
0.000984916,0.000003833,58,127.0.0.1,127.0.0.1,46688,1461,0,110,0,0,True,False,False,False
0.000986750,0.000001834,54,127.0.0.1,127.0.0.1,1461,46688,0,110,1,1,False,True,False,True
0.000990583,0.000003833,58,127.0.0.1,127.0.0.1,46688,836,0,111,0,0,True,False,False,False
0.000993583,0.000003000,54,127.0.0.1,127.0.0.1,836,46688,0,111,1,1,False,True,False,True
0.000998041,0.000004458,58,127.0.0.1,127.0.0.1,46688,1787,0,112,0,0,True,False,False,False
0.001000041,0.000002000,54,127.0.0.1,127.0.0.1,1787,46688,0,112,1,1,False,True,False,True
0.001004708,0.000004667,58,127.0.0.1,127.0.0.1,46688,955,0,113,0,0,True,False,False,False
0.001006375,0.000001667,54,127.0.0.1,127.0.0.1,955,46688,0,113,1,1,False,True,False,True
0.001011875,0.000005500,58,127.0.0.1,127.0.0.1,46688,718,0,114,0,0,True,False,False,False
0.001014666,0.000002791,54,127.0.0.1,127.0.0.1,718,46688,0,114,1,1,False,True,False,True
0.001018666,0.000004000,58,127.0.0.1,127.0.0.1,46688,1467,0,115,0,0,True,False,False,False
0.001020458,0.000001792,54,127.0.0.1,127.0.0.1,1467,46688,0,115,1,1,False,True,False,True
0.001024500,0.000004042,58,127.0.0.1,127.0.0.1,46688,1215,0,116,0,0,True,False,False,False
0.001026083,0.000001583,54,127.0.0.1,127.0.0.1,1215,46688,0,116,1,1,False,True,False,True
0.001030500,0.000004417,58,127.0.0.1,127.0.0.1,46688,1905,0,117,0,0,True,False,False,False
0.001032500,0.000002000,54,127.0.0.1,127.0.0.1,1905,46688,0,117,1,1,False,True,False,True
0.001037208,0.000004708,58,127.0.0.1,127.0.0.1,46688,6,0,118,0,0,True,False,False,False
0.001038916,0.000001708,54,127.0.0.1,127.0.0.1,6,46688,0,118,1,1,False,True,False,True
0.001042416,0.000003500,58,127.0.0.1,127.0.0.1,46688,1936,0,119,0,0,True,False,False,False
0.001044291,0.000001875,54,127.0.0.1,127.0.0.1,1936,46688,0,119,1,1,False,True,False,True
0.001187791,0.000143500,58,127.0.0.1,127.0.0.1,46688,493,0,120,0,0,True,False,False,False
