flow_id,src_ip,src_port,dst_ip,dst_port,protocol,packet_count,bytes_total,bytes_mean,bytes_std,bytes_min,bytes_max,iat_mean,iat_std,iat_min,iat_max,first_seen,last_seen,duration,tcp_fin_count,tcp_syn_count,tcp_rst_count,tcp_psh_count,tcp_ack_count,tcp_urg_count,tcp_ece_count,tcp_cwr_count
127.0.0.1-8000-127.0.0.1-45836-tcp,127.0.0.1,8000,127.0.0.1,45836,tcp,6,2205,367.5,661.0614948701823,66,1711,9.30625e-05,0.00021021424510032617,2.625e-06,0.000522125,0.518830458,0.519491083,0.0006606249999999703,1,1,0,2,6,0,0,0
127.0.0.1-45852-127.0.0.1-8000-tcp,127.0.0.1,45852,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005845763333333333,0.0013928509991499689,1.667e-06,0.003427542,0.522918625,0.523464208,0.0005455830000000716,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45852-tcp,127.0.0.1,8000,127.0.0.1,45852,tcp,6,2205,367.5,661.0614948701823,66,1711,7.842366666666666e-05,0.00017789490174332335,1.792e-06,0.0004415,0.52292275,0.523469083,0.0005463329999999544,1,1,0,2,6,0,0,0
127.0.0.1-45862-127.0.0.1-8000-tcp,127.0.0.1,45862,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005552431666666667,0.0013094147250530548,1.583e-06,0.003227625,0.526696708,0.527387292,0.0006905839999999941,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45862-tcp,127.0.0.1,8000,127.0.0.1,45862,tcp,6,2205,367.5,661.0614948701823,66,1711,9.897916666666666e-05,0.0002238571729022027,1.75e-06,0.000555833,0.5267005,0.527394417,0.0006939169999999883,1,1,0,2,6,0,0,0
127.0.0.1-45864-127.0.0.1-8000-tcp,127.0.0.1,45864,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006334585,0.0015194748241635003,1.875e-06,0.003735,0.531129417,0.531814,0.0006845829999999609,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45864-tcp,127.0.0.1,8000,127.0.0.1,45864,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00010427066666666666,0.00023677827479029123,2.5e-06,0.000587541,0.531135833,0.531820792,0.000684958999999985,1,1,0,2,6,0,0,0
127.0.0.1-45878-127.0.0.1-8000-tcp,127.0.0.1,45878,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006875485000000001,0.0016534965042976962,1.833e-06,0.004062666,0.535883458,0.536525917,0.0006424589999999286,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45878-tcp,127.0.0.1,8000,127.0.0.1,45878,tcp,6,2205,367.5,661.0614948701823,66,1711,9.782650000000002e-05,0.00022135638575270425,2.375e-06,0.000549625,0.535890333,0.536533042,0.0006427089999999636,1,1,0,2,6,0,0,0
127.0.0.1-45884-127.0.0.1-8000-tcp,127.0.0.1,45884,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.00061259,0.001459176005938009,1.416e-06,0.003590916,0.540123958,0.540602625,0.0004786669999999882,1,1,0,1,5,0,0,0
