frame.time_relative,frame.time_delta,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,udp.length
0.152209458,0.000002625,66,127.0.0.1,127.0.0.1,8000,45114,0x0010,
0.152804917,0.000595459,222,127.0.0.1,127.0.0.1,8000,45114,0x0018,
0.152812917,0.000008000,66,127.0.0.1,127.0.0.1,45114,8000,0x0010,
0.152822667,0.000009750,1711,127.0.0.1,127.0.0.1,8000,45114,0x0018,
0.152824750,0.000002083,66,127.0.0.1,127.0.0.1,45114,8000,0x0010,
0.152839333,0.000014583,66,127.0.0.1,127.0.0.1,8000,45114,0x0011,
0.152916958,0.000077625,66,127.0.0.1,127.0.0.1,45114,8000,0x0011,
0.152923708,0.000006750,66,127.0.0.1,127.0.0.1,8000,45114,0x0010,
0.156610458,0.003686750,74,127.0.0.1,127.0.0.1,45128,8000,0x0002,
0.156614292,0.000003834,74,127.0.0.1,127.0.0.1,8000,45128,0x0012,
0.156617333,0.000003041,66,127.0.0.1,127.0.0.1,45128,8000,0x0010,
0.156644292,0.000026959,163,127.0.0.1,127.0.0.1,45128,8000,0x0018,
0.156646000,0.000001708,66,127.0.0.1,127.0.0.1,8000,45128,0x0010,
0.157181000,0.000535000,222,127.0.0.1,127.0.0.1,8000,45128,0x0018,
0.157190417,0.000009417,66,127.0.0.1,127.0.0.1,45128,8000,0x0010,
0.157198792,0.000008375,1711,127.0.0.1,127.0.0.1,8000,45128,0x0018,
0.157200250,0.000001458,66,127.0.0.1,127.0.0.1,45128,8000,0x0010,
0.157210542,0.000010292,66,127.0.0.1,127.0.0.1,8000,45128,0x0011,
0.157222000,0.000011458,66,127.0.0.1,127.0.0.1,45128,8000,0x0011,
0.157227750,0.000005750,66,127.0.0.1,127.0.0.1,8000,45128,0x0010,
0.160911667,0.003683917,74,127.0.0.1,127.0.0.1,45132,8000,0x0002,
0.160917875,0.000006208,74,127.0.0.1,127.0.0.1,8000,45132,0x0012,
0.160922667,0.000004792,66,127.0.0.1,127.0.0.1,45132,8000,0x0010,
0.160952208,0.000029541,163,127.0.0.1,127.0.0.1,45132,8000,0x0018,
0.160954167,0.000001959,66,127.0.0.1,127.0.0.1,8000,45132,0x0010,
0.161622750,0.000668583,222,127.0.0.1,127.0.0.1,8000,45132,0x0018,
0.161631833,0.000009083,66,127.0.0.1,127.0.0.1,45132,8000,0x0010,
0.161641333,0.000009500,1711,127.0.0.1,127.0.0.1,8000,45132,0x0018,
0.161643375,0.000002042,66,127.0.0.1,127.0.0.1,45132,8000,0x0010,
0.161655542,0.000012167,66,127.0.0.1,127.0.0.1,8000,45132,0x0011,
0.161675042,0.000019500,66,127.0.0.1,127.0.0.1,45132,8000,0x0011,
0.161680667,0.000005625,66,127.0.0.1,127.0.0.1,8000,45132,0x0010,
0.165497250,0.003816583,74,127.0.0.1,127.0.0.1,45134,8000,0x0002,
0.165504458,0.000007208,74,127.0.0.1,127.0.0.1,8000,45134,0x0012,
0.165509542,0.000005084,66,127.0.0.1,127.0.0.1,45134,8000,0x0010,
0.165545125,0.000035583,163,127.0.0.1,127.0.0.1,45134,8000,0x0018,
0.165547500,0.000002375,66,127.0.0.1,127.0.0.1,8000,45134,0x0010,
0.166073083,0.000525583,222,127.0.0.1,127.0.0.1,8000,45134,0x0018,
0.166303250,0.000230167,66,127.0.0.1,127.0.0.1,45134,8000,0x0010,
0.166320417,0.000017167,1711,127.0.0.1,127.0.0.1,8000,45134,0x0018,
0.166322125,0.000001708,66,127.0.0.1,127.0.0.1,45134,8000,0x0010,
0.166338500,0.000016375,66,127.0.0.1,127.0.0.1,8000,45134,0x0011,
0.166348208,0.000009708,66,127.0.0.1,127.0.0.1,45134,8000,0x0011,
0.166356208,0.000008000,66,127.0.0.1,127.0.0.1,8000,45134,0x0010,
0.170305875,0.003949667,74,127.0.0.1,127.0.0.1,45142,8000,0x0002,
0.170311167,0.000005292,74,127.0.0.1,127.0.0.1,8000,45142,0x0012,
0.170314958,0.000003791,66,127.0.0.1,127.0.0.1,45142,8000,0x0010,
0.170348250,0.000033292,163,127.0.0.1,127.0.0.1,45142,8000,0x0018,
0.170350167,0.000001917,66,127.0.0.1,127.0.0.1,8000,45142,0x0010,
0.170896583,0.000546416,222,127.0.0.1,127.0.0.1,8000,45142,0x0018,
0.170907417,0.000010834,66,127.0.0.1,127.0.0.1,45142,8000,0x0010,
0.170915958,0.000008541,1711,127.0.0.1,127.0.0.1,8000,45142,0x0018,
0.170917833,0.000001875,66,127.0.0.1,127.0.0.1,45142,8000,0x0010,
0.170927500,0.000009667,66,127.0.0.1,127.0.0.1,8000,45142,0x0011,
0.170946917,0.000019417,66,127.0.0.1,127.0.0.1,45142,8000,0x0011,
0.170952250,0.000005333,66,127.0.0.1,127.0.0.1,8000,45142,0x0010,
0.174331708,0.003379458,74,127.0.0.1,127.0.0.1,45156,8000,0x0002,
0.174337167,0.000005459,74,127.0.0.1,127.0.0.1,8000,45156,0x0012,
0.174340833,0.000003666,66,127.0.0.1,127.0.0.1,45156,8000,0x0010,
0.174373250,0.000032417,163,127.0.0.1,127.0.0.1,45156,8000,0x0018,
0.174375000,0.000001750,66,127.0.0.1,127.0.0.1,8000,45156,0x0010,
0.174850583,0.000475583,222,127.0.0.1,127.0.0.1,8000,45156,0x0018,
0.174859458,0.000008875,66,127.0.0.1,127.0.0.1,45156,8000,0x0010,
0.174868042,0.000008584,1711,127.0.0.1,127.0.0.1,8000,45156,0x0018,
0.174870000,0.000001958,66,127.0.0.1,127.0.0.1,45156,8000,0x0010,
0.174881042,0.000011042,66,127.0.0.1,127.0.0.1,8000,45156,0x0011,
0.174940042,0.000059000,66,127.0.0.1,127.0.0.1,45156,8000,0x0011,
0.174945250,0.000005208,66,127.0.0.1,127.0.0.1,8000,45156,0x0010,
0.179060167,0.004114917,74,127.0.0.1,127.0.0.1,45164,8000,0x0002,
0.179065542,0.000005375,74,127.0.0.1,127.0.0.1,8000,45164,0x0012,
0.179069250,0.000003708,66,127.0.0.1,127.0.0.1,45164,8000,0x0010,
0.179099250,0.000030000,163,127.0.0.1,127.0.0.1,45164,8000,0x0018,
0.179101000,0.000001750,66,127.0.0.1,127.0.0.1,8000,45164,0x0010,
0.179839583,0.000738583,222,127.0.0.1,127.0.0.1,8000,45164,0x0018,
0.179850958,0.000011375,66,127.0.0.1,127.0.0.1,45164,8000,0x0010,
0.179862792,0.000011834,1711,127.0.0.1,127.0.0.1,8000,45164,0x0018,
0.179864833,0.000002041,66,127.0.0.1,127.0.0.1,45164,8000,0x0010,
0.179877333,0.000012500,66,127.0.0.1,127.0.0.1,8000,45164,0x0011,
0.179912250,0.000034917,66,127.0.0.1,127.0.0.1,45164,8000,0x0011,
0.179920375,0.000008125,66,127.0.0.1,127.0.0.1,8000,45164,0x0010,
0.186062417,0.006142042,74,127.0.0.1,127.0.0.1,45172,8000,0x0002,
0.186072167,0.000009750,74,127.0.0.1,127.0.0.1,8000,45172,0x0012,
0.186077167,0.000005000,66,127.0.0.1,127.0.0.1,45172,8000,0x0010,
0.186109458,0.000032291,163,127.0.0.1,127.0.0.1,45172,8000,0x0018,
0.186111917,0.000002459,66,127.0.0.1,127.0.0.1,8000,45172,0x0010,
0.186662125,0.000550208,222,127.0.0.1,127.0.0.1,8000,45172,0x0018,
0.186669958,0.000007833,66,127.0.0.1,127.0.0.1,45172,8000,0x0010,
0.186679792,0.000009834,1711,127.0.0.1,127.0.0.1,8000,45172,0x0018,
0.186681792,0.000002000,66,127.0.0.1,127.0.0.1,45172,8000,0x0010,
0.186696875,0.000015083,66,127.0.0.1,127.0.0.1,8000,45172,0x0011,
0.186749083,0.000052208,66,127.0.0.1,127.0.0.1,45172,8000,0x0011,
0.186755333,0.000006250,66,127.0.0.1,127.0.0.1,8000,45172,0x0010,
0.190259167,0.003503834,74,127.0.0.1,127.0.0.1,45180,8000,0x0002,
0.190263208,0.000004041,74,127.0.0.1,127.0.0.1,8000,45180,0x0012,
0.190266083,0.000002875,66,127.0.0.1,127.0.0.1,45180,8000,0x0010,
0.190296167,0.000030084,163,127.0.0.1,127.0.0.1,45180,8000,0x0018,
0.190297708,0.000001541,66,127.0.0.1,127.0.0.1,8000,45180,0x0010,
0.190865917,0.000568209,222,127.0.0.1,127.0.0.1,8000,45180,0x0018,
0.190875375,0.000009458,66,127.0.0.1,127.0.0.1,45180,8000,0x0010,
0.190884000,0.000008625,1711,127.0.0.1,127.0.0.1,8000,45180,0x0018,
0.190885750,0.000001750,66,127.0.0.1,127.0.0.1,45180,8000,0x0010,
0.190896125,0.000010375,66,127.0.0.1,127.0.0.1,8000,45180,0x0011,
0.190916542,0.000020417,66,127.0.0.1,127.0.0.1,45180,8000,0x0011,
0.190921917,0.000005375,66,127.0.0.1,127.0.0.1,8000,45180,0x0010,
0.194313583,0.003391666,74,127.0.0.1,127.0.0.1,45188,8000,0x0002,
0.194317583,0.000004000,74,127.0.0.1,127.0.0.1,8000,45188,0x0012,
0.194320750,0.000003167,66,127.0.0.1,127.0.0.1,45188,8000,0x0010,
0.194349417,0.000028667,163,127.0.0.1,127.0.0.1,45188,8000,0x0018,
0.194351042,0.000001625,66,127.0.0.1,127.0.0.1,8000,45188,0x0010,
0.194836542,0.000485500,222,127.0.0.1,127.0.0.1,8000,45188,0x0018,
0.194845375,0.000008833,66,127.0.0.1,127.0.0.1,45188,8000,0x0010,
0.194853917,0.000008542,1711,127.0.0.1,127.0.0.1,8000,45188,0x0018,
0.194855458,0.000001541,66,127.0.0.1,127.0.0.1,45188,8000,0x0010,
0.194865917,0.000010459,66,127.0.0.1,127.0.0.1,8000,45188,0x0011,
0.194880000,0.000014083,66,127.0.0.1,127.0.0.1,45188,8000,0x0011,
0.194886167,0.000006167,66,127.0.0.1,127.0.0.1,8000,45188,0x0010,
0.198477042,0.003590875,74,127.0.0.1,127.0.0.1,45196,8000,0x0002,
0.198482375,0.000005333,74,127.0.0.1,127.0.0.1,8000,45196,0x0012,
0.198486625,0.000004250,66,127.0.0.1,127.0.0.1,45196,8000,0x0010,
0.198537625,0.000051000,163,127.0.0.1,127.0.0.1,45196,8000,0x0018,
0.198540000,0.000002375,66,127.0.0.1,127.0.0.1,8000,45196,0x0010,
0.199114958,0.000574958,222,127.0.0.1,127.0.0.1,8000,45196,0x0018,
0.199128333,0.000013375,66,127.0.0.1,127.0.0.1,45196,8000,0x0010,
0.199138792,0.000010459,1711,127.0.0.1,127.0.0.1,8000,45196,0x0018,
0.199140792,0.000002000,66,127.0.0.1,127.0.0.1,45196,8000,0x0010,
0.199155042,0.000014250,66,127.0.0.1,127.0.0.1,8000,45196,0x0011,
0.199172125,0.000017083,66,127.0.0.1,127.0.0.1,45196,8000,0x0011,
0.199178500,0.000006375,66,127.0.0.1,127.0.0.1,8000,45196,0x0010,
0.203073083,0.003894583,74,127.0.0.1,127.0.0.1,45204,8000,0x0002,
0.203080625,0.000007542,74,127.0.0.1,127.0.0.1,8000,45204,0x0012,
0.203085500,0.000004875,66,127.0.0.1,127.0.0.1,45204,8000,0x0010,
0.203117458,0.000031958,163,127.0.0.1,127.0.0.1,45204,8000,0x0018,
0.203119667,0.000002209,66,127.0.0.1,127.0.0.1,8000,45204,0x0010,
0.203631083,0.000511416,222,127.0.0.1,127.0.0.1,8000,45204,0x0018,
0.203640000,0.000008917,66,127.0.0.1,127.0.0.1,45204,8000,0x0010,
0.203648625,0.000008625,1711,127.0.0.1,127.0.0.1,8000,45204,0x0018,
0.203650208,0.000001583,66,127.0.0.1,127.0.0.1,45204,8000,0x0010,
0.203660625,0.000010417,66,127.0.0.1,127.0.0.1,8000,45204,0x0011,
0.203677833,0.000017208,66,127.0.0.1,127.0.0.1,45204,8000,0x0011,
0.203683917,0.000006084,66,127.0.0.1,127.0.0.1,8000,45204,0x0010,
0.207034083,0.003350166,74,127.0.0.1,127.0.0.1,45216,8000,0x0002,
0.207037833,0.000003750,74,127.0.0.1,127.0.0.1,8000,45216,0x0012,
0.207040875,0.000003042,66,127.0.0.1,127.0.0.1,45216,8000,0x0010,
0.207064500,0.000023625,163,127.0.0.1,127.0.0.1,45216,8000,0x0018,
0.207066375,0.000001875,66,127.0.0.1,127.0.0.1,8000,45216,0x0010,
0.207626750,0.000560375,222,127.0.0.1,127.0.0.1,8000,45216,0x0018,
0.207637042,0.000010292,66,127.0.0.1,127.0.0.1,45216,8000,0x0010,
0.207646083,0.000009041,1711,127.0.0.1,127.0.0.1,8000,45216,0x0018,
0.207647625,0.000001542,66,127.0.0.1,127.0.0.1,45216,8000,0x0010,
0.207658667,0.000011042,66,127.0.0.1,127.0.0.1,8000,45216,0x0011,
0.207676083,0.000017416,66,127.0.0.1,127.0.0.1,45216,8000,0x0011,
0.207680792,0.000004709,66,127.0.0.1,127.0.0.1,8000,45216,0x0010,
0.210943458,0.003262666,74,127.0.0.1,127.0.0.1,45226,8000,0x0002,
0.210947292,0.000003834,74,127.0.0.1,127.0.0.1,8000,45226,0x0012,
0.210950083,0.000002791,66,127.0.0.1,127.0.0.1,45226,8000,0x0010,
0.210975458,0.000025375,163,127.0.0.1,127.0.0.1,45226,8000,0x0018,
0.210977167,0.000001709,66,127.0.0.1,127.0.0.1,8000,45226,0x0010,
0.211408208,0.000431041,222,127.0.0.1,127.0.0.1,8000,45226,0x0018,
0.211416958,0.000008750,66,127.0.0.1,127.0.0.1,45226,8000,0x0010,
0.211424375,0.000007417,1711,127.0.0.1,127.0.0.1,8000,45226,0x0018,
0.211425833,0.000001458,66,127.0.0.1,127.0.0.1,45226,8000,0x0010,
0.211434917,0.000009084,66,127.0.0.1,127.0.0.1,8000,45226,0x0011,
0.211453250,0.000018333,66,127.0.0.1,127.0.0.1,45226,8000,0x0011,
0.211457500,0.000004250,66,127.0.0.1,127.0.0.1,8000,45226,0x0010,
0.215479625,0.004022125,74,127.0.0.1,127.0.0.1,45240,8000,0x0002,
0.215487500,0.000007875,74,127.0.0.1,127.0.0.1,8000,45240,0x0012,
0.215493333,0.000005833,66,127.0.0.1,127.0.0.1,45240,8000,0x0010,
0.215523833,0.000030500,163,127.0.0.1,127.0.0.1,45240,8000,0x0018,
0.215526167,0.000002334,66,127.0.0.1,127.0.0.1,8000,45240,0x0010,
0.216433917,0.000907750,222,127.0.0.1,127.0.0.1,8000,45240,0x0018,
0.216447917,0.000014000,66,127.0.0.1,127.0.0.1,45240,8000,0x0010,
0.216457125,0.000009208,1711,127.0.0.1,127.0.0.1,8000,45240,0x0018,
0.216459083,0.000001958,66,127.0.0.1,127.0.0.1,45240,8000,0x0010,
0.216471500,0.000012417,66,127.0.0.1,127.0.0.1,8000,45240,0x0011,
0.216503000,0.000031500,66,127.0.0.1,127.0.0.1,45240,8000,0x0011,
0.216510167,0.000007167,66,127.0.0.1,127.0.0.1,8000,45240,0x0010,
0.220432000,0.003921833,74,127.0.0.1,127.0.0.1,45246,8000,0x0002,
0.220436583,0.000004583,74,127.0.0.1,127.0.0.1,8000,45246,0x0012,
0.220440250,0.000003667,66,127.0.0.1,127.0.0.1,45246,8000,0x0010,
0.220466458,0.000026208,163,127.0.0.1,127.0.0.1,45246,8000,0x0018,
0.220468333,0.000001875,66,127.0.0.1,127.0.0.1,8000,45246,0x0010,
0.220894417,0.000426084,222,127.0.0.1,127.0.0.1,8000,45246,0x0018,
0.220903417,0.000009000,66,127.0.0.1,127.0.0.1,45246,8000,0x0010,
0.220911333,0.000007916,1711,127.0.0.1,127.0.0.1,8000,45246,0x0018,
0.220913042,0.000001709,66,127.0.0.1,127.0.0.1,45246,8000,0x0010,
0.220922333,0.000009291,66,127.0.0.1,127.0.0.1,8000,45246,0x0011,
0.220947375,0.000025042,66,127.0.0.1,127.0.0.1,45246,8000,0x0011,
0.220953125,0.000005750,66,127.0.0.1,127.0.0.1,8000,45246,0x0010,
0.224535250,0.003582125,74,127.0.0.1,127.0.0.1,45262,8000,0x0002,
0.224538625,0.000003375,74,127.0.0.1,127.0.0.1,8000,45262,0x0012,
0.224541542,0.000002917,66,127.0.0.1,127.0.0.1,45262,8000,0x0010,
0.224568208,0.000026666,163,127.0.0.1,127.0.0.1,45262,8000,0x0018,
0.224569917,0.000001709,66,127.0.0.1,127.0.0.1,8000,45262,0x0010,
0.225079750,0.000509833,222,127.0.0.1,127.0.0.1,8000,45262,0x0018,
0.225088458,0.000008708,66,127.0.0.1,127.0.0.1,45262,8000,0x0010,
0.225095875,0.000007417,1711,127.0.0.1,127.0.0.1,8000,45262,0x0018,
0.225097292,0.000001417,66,127.0.0.1,127.0.0.1,45262,8000,0x0010,
0.225105875,0.000008583,66,127.0.0.1,127.0.0.1,8000,45262,0x0011,
0.225125917,0.000020042,66,127.0.0.1,127.0.0.1,45262,8000,0x0011,
0.225130833,0.000004916,66,127.0.0.1,127.0.0.1,8000,45262,0x0010,
0.228650750,0.003519917,74,127.0.0.1,127.0.0.1,45272,8000,0x0002,
0.228654417,0.000003667,74,127.0.0.1,127.0.0.1,8000,45272,0x0012,
0.228657750,0.000003333,66,127.0.0.1,127.0.0.1,45272,8000,0x0010,
0.228685375,0.000027625,163,127.0.0.1,127.0.0.1,45272,8000,0x0018,
0.228687125,0.000001750,66,127.0.0.1,127.0.0.1,8000,45272,0x0010,
0.229088833,0.000401708,222,127.0.0.1,127.0.0.1,8000,45272,0x0018,
0.229098958,0.000010125,66,127.0.0.1,127.0.0.1,45272,8000,0x0010,
0.229107333,0.000008375,1711,127.0.0.1,127.0.0.1,8000,45272,0x0018,
0.229109042,0.000001709,66,127.0.0.1,127.0.0.1,45272,8000,0x0010,
0.229119708,0.000010666,66,127.0.0.1,127.0.0.1,8000,45272,0x0011,
0.229133250,0.000013542,66,127.0.0.1,127.0.0.1,45272,8000,0x0011,
0.229138875,0.000005625,66,127.0.0.1,127.0.0.1,8000,45272,0x0010,
0.233353083,0.004214208,74,127.0.0.1,127.0.0.1,45280,8000,0x0002,
0.233362833,0.000009750,74,127.0.0.1,127.0.0.1,8000,45280,0x0012,
0.233368208,0.000005375,66,127.0.0.1,127.0.0.1,45280,8000,0x0010,
0.233415333,0.000047125,163,127.0.0.1,127.0.0.1,45280,8000,0x0018,
0.233418500,0.000003167,66,127.0.0.1,127.0.0.1,8000,45280,0x0010,
0.233919917,0.000501417,222,127.0.0.1,127.0.0.1,8000,45280,0x0018,
0.233927625,0.000007708,66,127.0.0.1,127.0.0.1,45280,8000,0x0010,
0.233936250,0.000008625,1711,127.0.0.1,127.0.0.1,8000,45280,0x0018,
0.233938000,0.000001750,66,127.0.0.1,127.0.0.1,45280,8000,0x0010,
0.233949542,0.000011542,66,127.0.0.1,127.0.0.1,8000,45280,0x0011,
0.234030125,0.000080583,66,127.0.0.1,127.0.0.1,45280,8000,0x0011,
0.234035750,0.000005625,66,127.0.0.1,127.0.0.1,8000,45280,0x0010,
0.237851792,0.003816042,74,127.0.0.1,127.0.0.1,45288,8000,0x0002,
0.237856167,0.000004375,74,127.0.0.1,127.0.0.1,8000,45288,0x0012,
0.237859292,0.000003125,66,127.0.0.1,127.0.0.1,45288,8000,0x0010,
0.237890417,0.000031125,163,127.0.0.1,127.0.0.1,45288,8000,0x0018,
0.237892125,0.000001708,66,127.0.0.1,127.0.0.1,8000,45288,0x0010,
0.238366083,0.000473958,222,127.0.0.1,127.0.0.1,8000,45288,0x0018,
0.238375833,0.000009750,66,127.0.0.1,127.0.0.1,45288,8000,0x0010,
0.238384542,0.000008709,1711,127.0.0.1,127.0.0.1,8000,45288,0x0018,
0.238386250,0.000001708,66,127.0.0.1,127.0.0.1,45288,8000,0x0010,
0.238397125,0.000010875,66,127.0.0.1,127.0.0.1,8000,45288,0x0011,
0.238416917,0.000019792,66,127.0.0.1,127.0.0.1,45288,8000,0x0011,
0.238421625,0.000004708,66,127.0.0.1,127.0.0.1,8000,45288,0x0010,
0.241878833,0.003457208,74,127.0.0.1,127.0.0.1,45298,8000,0x0002,
0.241882750,0.000003917,74,127.0.0.1,127.0.0.1,8000,45298,0x0012,
0.241885833,0.000003083,66,127.0.0.1,127.0.0.1,45298,8000,0x0010,
0.241915000,0.000029167,163,127.0.0.1,127.0.0.1,45298,8000,0x0018,
0.241916750,0.000001750,66,127.0.0.1,127.0.0.1,8000,45298,0x0010,
0.242385917,0.000469167,222,127.0.0.1,127.0.0.1,8000,45298,0x0018,
0.242395167,0.000009250,66,127.0.0.1,127.0.0.1,45298,8000,0x0010,
0.242403208,0.000008041,1711,127.0.0.1,127.0.0.1,8000,45298,0x0018,
0.242404792,0.000001584,66,127.0.0.1,127.0.0.1,45298,8000,0x0010,
0.242414417,0.000009625,66,127.0.0.1,127.0.0.1,8000,45298,0x0011,
0.242431417,0.000017000,66,127.0.0.1,127.0.0.1,45298,8000,0x0011,
0.242436667,0.000005250,66,127.0.0.1,127.0.0.1,8000,45298,0x0010,
0.246165458,0.003728791,74,127.0.0.1,127.0.0.1,45306,8000,0x0002,
0.246172125,0.000006667,74,127.0.0.1,127.0.0.1,8000,45306,0x0012,
0.246177417,0.000005292,66,127.0.0.1,127.0.0.1,45306,8000,0x0010,
0.246218375,0.000040958,163,127.0.0.1,127.0.0.1,45306,8000,0x0018,
0.246220750,0.000002375,66,127.0.0.1,127.0.0.1,8000,45306,0x0010,
0.246887417,0.000666667,222,127.0.0.1,127.0.0.1,8000,45306,0x0018,
0.246905292,0.000017875,66,127.0.0.1,127.0.0.1,45306,8000,0x0010,
0.246923333,0.000018041,1711,127.0.0.1,127.0.0.1,8000,45306,0x0018,
0.246925167,0.000001834,66,127.0.0.1,127.0.0.1,45306,8000,0x0010,
0.246937958,0.000012791,66,127.0.0.1,127.0.0.1,8000,45306,0x0011,
0.246975083,0.000037125,66,127.0.0.1,127.0.0.1,45306,8000,0x0011,
0.246981250,0.000006167,66,127.0.0.1,127.0.0.1,8000,45306,0x0010,
0.252535958,0.005554708,74,127.0.0.1,127.0.0.1,45318,8000,0x0002,
0.252545417,0.000009459,74,127.0.0.1,127.0.0.1,8000,45318,0x0012,
0.252550750,0.000005333,66,127.0.0.1,127.0.0.1,45318,8000,0x0010,
0.252580042,0.000029292,163,127.0.0.1,127.0.0.1,45318,8000,0x0018,
0.252582292,0.000002250,66,127.0.0.1,127.0.0.1,8000,45318,0x0010,
0.253172042,0.000589750,222,127.0.0.1,127.0.0.1,8000,45318,0x0018,
0.253230625,0.000058583,66,127.0.0.1,127.0.0.1,45318,8000,0x0010,
0.253244375,0.000013750,1711,127.0.0.1,127.0.0.1,8000,45318,0x0018,
0.253246250,0.000001875,66,127.0.0.1,127.0.0.1,45318,8000,0x0010,
0.253260000,0.000013750,66,127.0.0.1,127.0.0.1,8000,45318,0x0011,
0.253289708,0.000029708,66,127.0.0.1,127.0.0.1,45318,8000,0x0011,
0.253296500,0.000006792,66,127.0.0.1,127.0.0.1,8000,45318,0x0010,
0.256956833,0.003660333,74,127.0.0.1,127.0.0.1,45332,8000,0x0002,
0.256961750,0.000004917,74,127.0.0.1,127.0.0.1,8000,45332,0x0012,
0.256965292,0.000003542,66,127.0.0.1,127.0.0.1,45332,8000,0x0010,
0.256993708,0.000028416,163,127.0.0.1,127.0.0.1,45332,8000,0x0018,
0.256995500,0.000001792,66,127.0.0.1,127.0.0.1,8000,45332,0x0010,
0.257452667,0.000457167,222,127.0.0.1,127.0.0.1,8000,45332,0x0018,
0.257471917,0.000019250,66,127.0.0.1,127.0.0.1,45332,8000,0x0010,
0.257485042,0.000013125,1711,127.0.0.1,127.0.0.1,8000,45332,0x0018,
0.257486542,0.000001500,66,127.0.0.1,127.0.0.1,45332,8000,0x0010,
0.257497458,0.000010916,66,127.0.0.1,127.0.0.1,8000,45332,0x0011,
0.257506375,0.000008917,66,127.0.0.1,127.0.0.1,45332,8000,0x0011,
0.257511333,0.000004958,66,127.0.0.1,127.0.0.1,8000,45332,0x0010,
0.261407792,0.003896459,74,127.0.0.1,127.0.0.1,45338,8000,0x0002,
0.261411583,0.000003791,74,127.0.0.1,127.0.0.1,8000,45338,0x0012,
0.261414750,0.000003167,66,127.0.0.1,127.0.0.1,45338,8000,0x0010,
0.261442333,0.000027583,163,127.0.0.1,127.0.0.1,45338,8000,0x0018,
0.261443958,0.000001625,66,127.0.0.1,127.0.0.1,8000,45338,0x0010,
0.261914875,0.000470917,222,127.0.0.1,127.0.0.1,8000,45338,0x0018,
0.261923958,0.000009083,66,127.0.0.1,127.0.0.1,45338,8000,0x0010,
0.261931542,0.000007584,1711,127.0.0.1,127.0.0.1,8000,45338,0x0018,
0.261932833,0.000001291,66,127.0.0.1,127.0.0.1,45338,8000,0x0010,
0.261941500,0.000008667,66,127.0.0.1,127.0.0.1,8000,45338,0x0011,
0.261955958,0.000014458,66,127.0.0.1,127.0.0.1,45338,8000,0x0011,
0.261960833,0.000004875,66,127.0.0.1,127.0.0.1,8000,45338,0x0010,
0.265835000,0.003874167,74,127.0.0.1,127.0.0.1,45354,8000,0x0002,
0.265841917,0.000006917,74,127.0.0.1,127.0.0.1,8000,45354,0x0012,
0.265847083,0.000005166,66,127.0.0.1,127.0.0.1,45354,8000,0x0010,
0.265884000,0.000036917,163,127.0.0.1,127.0.0.1,45354,8000,0x0018,
0.265886042,0.000002042,66,127.0.0.1,127.0.0.1,8000,45354,0x0010,
0.267116000,0.001229958,222,127.0.0.1,127.0.0.1,8000,45354,0x0018,
0.267128250,0.000012250,66,127.0.0.1,127.0.0.1,45354,8000,0x0010,
0.267138625,0.000010375,1711,127.0.0.1,127.0.0.1,8000,45354,0x0018,
0.267140500,0.000001875,66,127.0.0.1,127.0.0.1,45354,8000,0x0010,
0.267153167,0.000012667,66,127.0.0.1,127.0.0.1,8000,45354,0x0011,
0.267179833,0.000026666,66,127.0.0.1,127.0.0.1,45354,8000,0x0011,
0.267186417,0.000006584,66,127.0.0.1,127.0.0.1,8000,45354,0x0010,
0.270896708,0.003710291,74,127.0.0.1,127.0.0.1,45362,8000,0x0002,
0.270901167,0.000004459,74,127.0.0.1,127.0.0.1,8000,45362,0x0012,
0.270904500,0.000003333,66,127.0.0.1,127.0.0.1,45362,8000,0x0010,
0.270930625,0.000026125,163,127.0.0.1,127.0.0.1,45362,8000,0x0018,
0.270932333,0.000001708,66,127.0.0.1,127.0.0.1,8000,45362,0x0010,
0.271386458,0.000454125,222,127.0.0.1,127.0.0.1,8000,45362,0x0018,
0.271395583,0.000009125,66,127.0.0.1,127.0.0.1,45362,8000,0x0010,
0.271403958,0.000008375,1711,127.0.0.1,127.0.0.1,8000,45362,0x0018,
0.271405667,0.000001709,66,127.0.0.1,127.0.0.1,45362,8000,0x0010,
0.271416125,0.000010458,66,127.0.0.1,127.0.0.1,8000,45362,0x0011,
0.271432792,0.000016667,66,127.0.0.1,127.0.0.1,45362,8000,0x0011,
0.271437833,0.000005041,66,127.0.0.1,127.0.0.1,8000,45362,0x0010,
0.274745958,0.003308125,74,127.0.0.1,127.0.0.1,45366,8000,0x0002,
0.274749417,0.000003459,74,127.0.0.1,127.0.0.1,8000,45366,0x0012,
0.274752583,0.000003166,66,127.0.0.1,127.0.0.1,45366,8000,0x0010,
0.274775958,0.000023375,163,127.0.0.1,127.0.0.1,45366,8000,0x0018,
0.274777625,0.000001667,66,127.0.0.1,127.0.0.1,8000,45366,0x0010,
0.275542208,0.000764583,222,127.0.0.1,127.0.0.1,8000,45366,0x0018,
0.275554833,0.000012625,66,127.0.0.1,127.0.0.1,45366,8000,0x0010,
0.275565458,0.000010625,1711,127.0.0.1,127.0.0.1,8000,45366,0x0018,
0.275567583,0.000002125,66,127.0.0.1,127.0.0.1,45366,8000,0x0010,
0.275583042,0.000015459,66,127.0.0.1,127.0.0.1,8000,45366,0x0011,
0.275603958,0.000020916,66,127.0.0.1,127.0.0.1,45366,8000,0x0011,
