frame.time_relative,frame.time_delta,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.stream,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset
0.005811582,0.000003542,58,127.0.0.1,127.0.0.1,41003,1574,0,539,0,0,True,False,False,False
0.005812998,0.000001416,54,127.0.0.1,127.0.0.1,1574,41003,0,539,1,1,False,True,False,True
0.005816498,0.000003500,58,127.0.0.1,127.0.0.1,41003,1290,0,540,0,0,True,False,False,False
0.005818248,0.000001750,54,127.0.0.1,127.0.0.1,1290,41003,0,540,1,1,False,True,False,True
0.005822415,0.000004167,58,127.0.0.1,127.0.0.1,41003,54,0,541,0,0,True,False,False,False
0.005823956,0.000001541,54,127.0.0.1,127.0.0.1,54,41003,0,541,1,1,False,True,False,True
0.005827373,0.000003417,58,127.0.0.1,127.0.0.1,41003,571,0,542,0,0,True,False,False,False
0.005828873,0.000001500,54,127.0.0.1,127.0.0.1,571,41003,0,542,1,1,False,True,False,True
0.005832373,0.000003500,58,127.0.0.1,127.0.0.1,41003,1645,0,543,0,0,True,False,False,False
0.005833914,0.000001541,54,127.0.0.1,127.0.0.1,1645,41003,0,543,1,1,False,True,False,True
0.005837248,0.000003334,58,127.0.0.1,127.0.0.1,41003,232,0,544,0,0,True,False,False,False
0.005838873,0.000001625,54,127.0.0.1,127.0.0.1,232,41003,0,544,1,1,False,True,False,True
0.005842456,0.000003583,58,127.0.0.1,127.0.0.1,41003,1029,0,545,0,0,True,False,False,False
0.005843914,0.000001458,54,127.0.0.1,127.0.0.1,1029,41003,0,545,1,1,False,True,False,True
0.005847914,0.000004000,58,127.0.0.1,127.0.0.1,41003,1311,0,546,0,0,True,False,False,False
0.005849456,0.000001542,54,127.0.0.1,127.0.0.1,1311,41003,0,546,1,1,False,True,False,True
0.005853164,0.000003708,58,127.0.0.1,127.0.0.1,41003,282,0,547,0,0,True,False,False,False
0.005854622,0.000001458,54,127.0.0.1,127.0.0.1,282,41003,0,547,1,1,False,True,False,True
0.005857664,0.000003042,58,127.0.0.1,127.0.0.1,41003,398,0,548,0,0,True,False,False,False
0.005859081,0.000001417,54,127.0.0.1,127.0.0.1,398,41003,0,548,1,1,False,True,False,True
0.005863039,0.000003958,58,127.0.0.1,127.0.0.1,41003,65,0,549,0,0,True,False,False,False
0.005864580,0.000001541,54,127.0.0.1,127.0.0.1,65,41003,0,549,1,1,False,True,False,True
0.005868289,0.000003709,58,127.0.0.1,127.0.0.1,41003,766,0,550,0,0,True,False,False,False
0.005869789,0.000001500,54,127.0.0.1,127.0.0.1,766,41003,0,550,1,1,False,True,False,True
0.005872872,0.000003083,58,127.0.0.1,127.0.0.1,41003,751,0,551,0,0,True,False,False,False
0.005874289,0.000001417,54,127.0.0.1,127.0.0.1,751,41003,0,551,1,1,False,True,False,True
0.005877747,0.000003458,58,127.0.0.1,127.0.0.1,41003,1340,0,552,0,0,True,False,False,False
0.005879288,0.000001541,54,127.0.0.1,127.0.0.1,1340,41003,0,552,1,1,False,True,False,True
0.005882497,0.000003209,58,127.0.0.1,127.0.0.1,41003,775,0,553,0,0,True,False,False,False
0.005884080,0.000001583,54,127.0.0.1,127.0.0.1,775,41003,0,553,1,1,False,True,False,True
0.005887455,0.000003375,58,127.0.0.1,127.0.0.1,41003,630,0,554,0,0,True,False,False,False
0.005888955,0.000001500,54,127.0.0.1,127.0.0.1,630,41003,0,554,1,1,False,True,False,True
0.005892121,0.000003166,58,127.0.0.1,127.0.0.1,41003,1269,0,555,0,0,True,False,False,False
0.005893580,0.000001459,54,127.0.0.1,127.0.0.1,1269,41003,0,555,1,1,False,True,False,True
0.005897163,0.000003583,58,127.0.0.1,127.0.0.1,41003,893,0,556,0,0,True,False,False,False
0.005898621,0.000001458,54,127.0.0.1,127.0.0.1,893,41003,0,556,1,1,False,True,False,True
0.005901705,0.000003084,58,127.0.0.1,127.0.0.1,41003,964,0,557,0,0,True,False,False,False
0.005903121,0.000001416,54,127.0.0.1,127.0.0.1,964,41003,0,557,1,1,False,True,False,True
0.005906205,0.000003084,58,127.0.0.1,127.0.0.1,41003,1915,0,558,0,0,True,False,False,False
0.005907579,0.000001374,54,127.0.0.1,127.0.0.1,1915,41003,0,558,1,1,False,True,False,True
0.005911121,0.000003542,58,127.0.0.1,127.0.0.1,41003,1363,0,559,0,0,True,False,False,False
0.005912621,0.000001500,54,127.0.0.1,127.0.0.1,1363,41003,0,559,1,1,False,True,False,True
0.005915621,0.000003000,58,127.0.0.1,127.0.0.1,41003,200,0,560,0,0,True,False,False,False
0.005917371,0.000001750,54,127.0.0.1,127.0.0.1,200,41003,0,560,1,1,False,True,False,True
0.005920454,0.000003083,58,127.0.0.1,127.0.0.1,41003,625,0,561,0,0,True,False,False,False
0.005921829,0.000001375,54,127.0.0.1,127.0.0.1,625,41003,0,561,1,1,False,True,False,True
0.005924912,0.000003083,58,127.0.0.1,127.0.0.1,41003,1823,0,562,0,0,True,False,False,False
0.005926329,0.000001417,54,127.0.0.1,127.0.0.1,1823,41003,0,562,1,1,False,True,False,True
0.005929079,0.000002750,58,127.0.0.1,127.0.0.1,41003,1623,0,563,0,0,True,False,False,False
0.005930454,0.000001375,54,127.0.0.1,127.0.0.1,1623,41003,0,563,1,1,False,True,False,True
0.005933829,0.000003375,58,127.0.0.1,127.0.0.1,41003,251,0,564,0,0,True,False,False,False
0.005935162,0.000001333,54,127.0.0.1,127.0.0.1,251,41003,0,564,1,1,False,True,False,True
0.005938454,0.000003292,58,127.0.0.1,127.0.0.1,41003,1389,0,565,0,0,True,False,False,False
0.005939829,0.000001375,54,127.0.0.1,127.0.0.1,1389,41003,0,565,1,1,False,True,False,True
0.005942954,0.000003125,58,127.0.0.1,127.0.0.1,41003,1253,0,566,0,0,True,False,False,False
0.005944370,0.000001416,54,127.0.0.1,127.0.0.1,1253,41003,0,566,1,1,False,True,False,True
0.005947704,0.000003334,58,127.0.0.1,127.0.0.1,41003,1817,0,567,0,0,True,False,False,False
0.005949079,0.000001375,54,127.0.0.1,127.0.0.1,1817,41003,0,567,1,1,False,True,False,True
0.005952037,0.000002958,58,127.0.0.1,127.0.0.1,41003,856,0,568,0,0,True,False,False,False
0.005953453,0.000001416,54,127.0.0.1,127.0.0.1,856,41003,0,568,1,1,False,True,False,True
0.005956412,0.000002959,58,127.0.0.1,127.0.0.1,41003,411,0,569,0,0,True,False,False,False
0.005957828,0.000001416,54,127.0.0.1,127.0.0.1,411,41003,0,569,1,1,False,True,False,True
0.006073493,0.000115665,58,127.0.0.1,127.0.0.1,41003,94,0,570,0,0,True,False,False,False
0.006075368,0.000001875,54,127.0.0.1,127.0.0.1,94,41003,0,570,1,1,False,True,False,True
0.006078576,0.000003208,58,127.0.0.1,127.0.0.1,41003,1260,0,571,0,0,True,False,False,False
0.006079992,0.000001416,54,127.0.0.1,127.0.0.1,1260,41003,0,571,1,1,False,True,False,True
0.006083159,0.000003167,58,127.0.0.1,127.0.0.1,41003,1293,0,572,0,0,True,False,False,False
0.006084951,0.000001792,54,127.0.0.1,127.0.0.1,1293,41003,0,572,1,1,False,True,False,True
0.006088326,0.000003375,58,127.0.0.1,127.0.0.1,41003,352,0,573,0,0,True,False,False,False
0.006089701,0.000001375,54,127.0.0.1,127.0.0.1,352,41003,0,573,1,1,False,True,False,True
0.006092950,0.000003249,58,127.0.0.1,127.0.0.1,41003,1516,0,574,0,0,True,False,False,False
0.006094325,0.000001375,54,127.0.0.1,127.0.0.1,1516,41003,0,574,1,1,False,True,False,True
0.006097242,0.000002917,58,127.0.0.1,127.0.0.1,41003,227,0,575,0,0,True,False,False,False
0.006099034,0.000001792,54,127.0.0.1,127.0.0.1,227,41003,0,575,1,1,False,True,False,True
0.006102242,0.000003208,58,127.0.0.1,127.0.0.1,41003,1339,0,576,0,0,True,False,False,False
0.006103784,0.000001542,54,127.0.0.1,127.0.0.1,1339,41003,0,576,1,1,False,True,False,True
0.006106950,0.000003166,58,127.0.0.1,127.0.0.1,41003,1316,0,577,0,0,True,False,False,False
0.006108408,0.000001458,54,127.0.0.1,127.0.0.1,1316,41003,0,577,1,1,False,True,False,True
0.006111867,0.000003459,58,127.0.0.1,127.0.0.1,41003,1188,0,578,0,0,True,False,False,False
0.006113283,0.000001416,54,127.0.0.1,127.0.0.1,1188,41003,0,578,1,1,False,True,False,True
0.006116700,0.000003417,58,127.0.0.1,127.0.0.1,41003,311,0,579,0,0,True,False,False,False
0.006118117,0.000001417,54,127.0.0.1,127.0.0.1,311,41003,0,579,1,1,False,True,False,True
0.006127283,0.000009166,58,127.0.0.1,127.0.0.1,41003,864,0,580,0,0,True,False,False,False
0.006128741,0.000001458,54,127.0.0.1,127.0.0.1,864,41003,0,580,1,1,False,True,False,True
0.006132741,0.000004000,58,127.0.0.1,127.0.0.1,41003,781,0,581,0,0,True,False,False,False
0.006134116,0.000001375,54,127.0.0.1,127.0.0.1,781,41003,0,581,1,1,False,True,False,True
0.006137074,0.000002958,58,127.0.0.1,127.0.0.1,41003,1676,0,582,0,0,True,False,False,False
0.006138783,0.000001709,54,127.0.0.1,127.0.0.1,1676,41003,0,582,1,1,False,True,False,True
0.006142366,0.000003583,58,127.0.0.1,127.0.0.1,41003,1812,0,583,0,0,True,False,False,False
0.006143783,0.000001417,54,127.0.0.1,127.0.0.1,1812,41003,0,583,1,1,False,True,False,True
0.006146824,0.000003041,58,127.0.0.1,127.0.0.1,41003,1507,0,584,0,0,True,False,False,False
0.006148199,0.000001375,54,127.0.0.1,127.0.0.1,1507,41003,0,584,1,1,False,True,False,True
0.006151324,0.000003125,58,127.0.0.1,127.0.0.1,41003,1216,0,585,0,0,True,False,False,False
0.006152741,0.000001417,54,127.0.0.1,127.0.0.1,1216,41003,0,585,1,1,False,True,False,True
0.006155741,0.000003000,58,127.0.0.1,127.0.0.1,41003,1554,0,586,0,0,True,False,False,False
0.006157157,0.000001416,54,127.0.0.1,127.0.0.1,1554,41003,0,586,1,1,False,True,False,True
0.006159991,0.000002834,58,127.0.0.1,127.0.0.1,41003,1500,0,587,0,0,True,False,False,False
0.006161366,0.000001375,54,127.0.0.1,127.0.0.1,1500,41003,0,587,1,1,False,True,False,True
0.006165116,0.000003750,58,127.0.0.1,127.0.0.1,41003,218,0,588,0,0,True,False,False,False
0.006166699,0.000001583,54,127.0.0.1,127.0.0.1,218,41003,0,588,1,1,False,True,False,True
0.006169865,0.000003166,58,127.0.0.1,127.0.0.1,41003,241,0,589,0,0,True,False,False,False
0.006171282,0.000001417,54,127.0.0.1,127.0.0.1,241,41003,0,589,1,1,False,True,False,True
0.006188823,0.000017541,58,127.0.0.1,127.0.0.1,41003,1612,0,590,0,0,True,False,False,False
0.006192615,0.000003792,54,127.0.0.1,127.0.0.1,1612,41003,0,590,1,1,False,True,False,True
0.006200198,0.000007583,58,127.0.0.1,127.0.0.1,41003,268,0,591,0,0,True,False,False,False
0.006201656,0.000001458,54,127.0.0.1,127.0.0.1,268,41003,0,591,1,1,False,True,False,True
0.006204865,0.000003209,58,127.0.0.1,127.0.0.1,41003,1683,0,592,0,0,True,False,False,False
0.006206198,0.000001333,54,127.0.0.1,127.0.0.1,1683,41003,0,592,1,1,False,True,False,True
0.006209323,0.000003125,58,127.0.0.1,127.0.0.1,41003,1832,0,593,0,0,True,False,False,False
0.006210698,0.000001375,54,127.0.0.1,127.0.0.1,1832,41003,0,593,1,1,False,True,False,True
0.006213948,0.000003250,58,127.0.0.1,127.0.0.1,41003,1100,0,594,0,0,True,False,False,False
0.006215864,0.000001916,54,127.0.0.1,127.0.0.1,1100,41003,0,594,1,1,False,True,False,True
0.006218948,0.000003084,58,127.0.0.1,127.0.0.1,41003,1052,0,595,0,0,True,False,False,False
0.006220364,0.000001416,54,127.0.0.1,127.0.0.1,1052,41003,0,595,1,1,False,True,False,True
0.006223323,0.000002959,58,127.0.0.1,127.0.0.1,41003,1066,0,596,0,0,True,False,False,False
0.006224781,0.000001458,54,127.0.0.1,127.0.0.1,1066,41003,0,596,1,1,False,True,False,True
0.006227948,0.000003167,58,127.0.0.1,127.0.0.1,41003,1587,0,597,0,0,True,False,False,False
0.006229447,0.000001499,54,127.0.0.1,127.0.0.1,1587,41003,0,597,1,1,False,True,False,True
0.006232697,0.000003250,58,127.0.0.1,127.0.0.1,41003,745,0,598,0,0,True,False,False,False
0.006234072,0.000001375,54,127.0.0.1,127.0.0.1,745,41003,0,598,1,1,False,True,False,True
0.006237447,0.000003375,58,127.0.0.1,127.0.0.1,41003,705,0,599,0,0,True,False,False,False
0.006238822,0.000001375,54,127.0.0.1,127.0.0.1,705,41003,0,599,1,1,False,True,False,True
0.006242822,0.000004000,58,127.0.0.1,127.0.0.1,41003,984,0,600,0,0,True,False,False,False
0.006244155,0.000001333,54,127.0.0.1,127.0.0.1,984,41003,0,600,1,1,False,True,False,True
0.006247905,0.000003750,58,127.0.0.1,127.0.0.1,41003,1437,0,601,0,0,True,False,False,False
0.006249364,0.000001459,54,127.0.0.1,127.0.0.1,1437,41003,0,601,1,1,False,True,False,True
0.006252197,0.000002833,58,127.0.0.1,127.0.0.1,41003,1769,0,602,0,0,True,False,False,False
0.006253697,0.000001500,54,127.0.0.1,127.0.0.1,1769,41003,0,602,1,1,False,True,False,True
0.006256572,0.000002875,58,127.0.0.1,127.0.0.1,41003,877,0,603,0,0,True,False,False,False
0.006258197,0.000001625,54,127.0.0.1,127.0.0.1,877,41003,0,603,1,1,False,True,False,True
0.006261405,0.000003208,58,127.0.0.1,127.0.0.1,41003,976,0,604,0,0,True,False,False,False
0.006262822,0.000001417,54,127.0.0.1,127.0.0.1,976,41003,0,604,1,1,False,True,False,True
0.006266488,0.000003666,58,127.0.0.1,127.0.0.1,41003,1048,0,605,0,0,True,False,False,False
0.006267863,0.000001375,54,127.0.0.1,127.0.0.1,1048,41003,0,605,1,1,False,True,False,True
0.006271280,0.000003417,58,127.0.0.1,127.0.0.1,41003,436,0,606,0,0,True,False,False,False
0.006272738,0.000001458,54,127.0.0.1,127.0.0.1,436,41003,0,606,1,1,False,True,False,True
0.006275446,0.000002708,58,127.0.0.1,127.0.0.1,41003,1748,0,607,0,0,True,False,False,False
0.006276863,0.000001417,54,127.0.0.1,127.0.0.1,1748,41003,0,607,1,1,False,True,False,True
0.006279821,0.000002958,58,127.0.0.1,127.0.0.1,41003,1185,0,608,0,0,True,False,False,False
0.006281196,0.000001375,54,127.0.0.1,127.0.0.1,1185,41003,0,608,1,1,False,True,False,True
0.006284530,0.000003334,58,127.0.0.1,127.0.0.1,41003,1935,0,609,0,0,True,False,False,False
0.006286238,0.000001708,54,127.0.0.1,127.0.0.1,1935,41003,0,609,1,1,False,True,False,True
0.006289030,0.000002792,58,127.0.0.1,127.0.0.1,41003,661,0,610,0,0,True,False,False,False
0.006290404,0.000001374,54,127.0.0.1,127.0.0.1,661,41003,0,610,1,1,False,True,False,True
0.006293446,0.000003042,58,127.0.0.1,127.0.0.1,41003,1281,0,611,0,0,True,False,False,False
0.006294904,0.000001458,54,127.0.0.1,127.0.0.1,1281,41003,0,611,1,1,False,True,False,True
0.006297946,0.000003042,58,127.0.0.1,127.0.0.1,41003,558,0,612,0,0,True,False,False,False
0.006299279,0.000001333,54,127.0.0.1,127.0.0.1,558,41003,0,612,1,1,False,True,False,True
0.006302154,0.000002875,58,127.0.0.1,127.0.0.1,41003,468,0,613,0,0,True,False,False,False
0.006303613,0.000001459,54,127.0.0.1,127.0.0.1,468,41003,0,613,1,1,False,True,False,True
0.006307196,0.000003583,58,127.0.0.1,127.0.0.1,41003,97,0,614,0,0,True,False,False,False
0.006308571,0.000001375,54,127.0.0.1,127.0.0.1,97,41003,0,614,1,1,False,True,False,True
0.006312279,0.000003708,58,127.0.0.1,127.0.0.1,41003,1615,0,615,0,0,True,False,False,False
0.006313696,0.000001417,54,127.0.0.1,127.0.0.1,1615,41003,0,615,1,1,False,True,False,True
0.006316529,0.000002833,58,127.0.0.1,127.0.0.1,41003,1938,0,616,0,0,True,False,False,False
0.006318029,0.000001500,54,127.0.0.1,127.0.0.1,1938,41003,0,616,1,1,False,True,False,True
0.006321112,0.000003083,58,127.0.0.1,127.0.0.1,41003,942,0,617,0,0,True,False,False,False
0.006322570,0.000001458,54,127.0.0.1,127.0.0.1,942,41003,0,617,1,1,False,True,False,True
0.006325779,0.000003209,58,127.0.0.1,127.0.0.1,41003,783,0,618,0,0,True,False,False,False
0.006327112,0.000001333,54,127.0.0.1,127.0.0.1,783,41003,0,618,1,1,False,True,False,True
0.006330195,0.000003083,58,127.0.0.1,127.0.0.1,41003,762,0,619,0,0,True,False,False,False
0.006331695,0.000001500,54,127.0.0.1,127.0.0.1,762,41003,0,619,1,1,False,True,False,True
0.006447859,0.000116164,58,127.0.0.1,127.0.0.1,41003,1814,0,620,0,0,True,False,False,False
0.006449651,0.000001792,54,127.0.0.1,127.0.0.1,1814,41003,0,620,1,1,False,True,False,True
0.006453068,0.000003417,58,127.0.0.1,127.0.0.1,41003,1223,0,621,0,0,True,False,False,False
0.006454484,0.000001416,54,127.0.0.1,127.0.0.1,1223,41003,0,621,1,1,False,True,False,True
0.006457693,0.000003209,58,127.0.0.1,127.0.0.1,41003,774,0,622,0,0,True,False,False,False
0.006459401,0.000001708,54,127.0.0.1,127.0.0.1,774,41003,0,622,1,1,False,True,False,True
0.006462484,0.000003083,58,127.0.0.1,127.0.0.1,41003,32,0,623,0,0,True,False,False,False
0.006463901,0.000001417,54,127.0.0.1,127.0.0.1,32,41003,0,623,1,1,False,True,False,True
0.006467692,0.000003791,58,127.0.0.1,127.0.0.1,41003,780,0,624,0,0,True,False,False,False
0.006469067,0.000001375,54,127.0.0.1,127.0.0.1,780,41003,0,624,1,1,False,True,False,True
0.006471734,0.000002667,58,127.0.0.1,127.0.0.1,41003,92,0,625,0,0,True,False,False,False
0.006473192,0.000001458,54,127.0.0.1,127.0.0.1,92,41003,0,625,1,1,False,True,False,True
0.006476359,0.000003167,58,127.0.0.1,127.0.0.1,41003,1765,0,626,0,0,True,False,False,False
0.006477734,0.000001375,54,127.0.0.1,127.0.0.1,1765,41003,0,626,1,1,False,True,False,True
0.006481150,0.000003416,58,127.0.0.1,127.0.0.1,41003,1494,0,627,0,0,True,False,False,False
0.006482734,0.000001584,54,127.0.0.1,127.0.0.1,1494,41003,0,627,1,1,False,True,False,True
0.006485567,0.000002833,58,127.0.0.1,127.0.0.1,41003,990,0,628,0,0,True,False,False,False
0.006487275,0.000001708,54,127.0.0.1,127.0.0.1,990,41003,0,628,1,1,False,True,False,True
0.006490317,0.000003042,58,127.0.0.1,127.0.0.1,41003,1058,0,629,0,0,True,False,False,False
0.006491650,0.000001333,54,127.0.0.1,127.0.0.1,1058,41003,0,629,1,1,False,True,False,True
0.006494650,0.000003000,58,127.0.0.1,127.0.0.1,41003,1209,0,630,0,0,True,False,False,False
0.006495983,0.000001333,54,127.0.0.1,127.0.0.1,1209,41003,0,630,1,1,False,True,False,True
0.006498983,0.000003000,58,127.0.0.1,127.0.0.1,41003,849,0,631,0,0,True,False,False,False
0.006500358,0.000001375,54,127.0.0.1,127.0.0.1,849,41003,0,631,1,1,False,True,False,True
0.006503567,0.000003209,58,127.0.0.1,127.0.0.1,41003,569,0,632,0,0,True,False,False,False
0.006505066,0.000001499,54,127.0.0.1,127.0.0.1,569,41003,0,632,1,1,False,True,False,True
0.006508775,0.000003709,58,127.0.0.1,127.0.0.1,41003,1093,0,633,0,0,True,False,False,False
0.006510275,0.000001500,54,127.0.0.1,127.0.0.1,1093,41003,0,633,1,1,False,True,False,True
0.006513400,0.000003125,58,127.0.0.1,127.0.0.1,41003,347,0,634,0,0,True,False,False,False
0.006514816,0.000001416,54,127.0.0.1,127.0.0.1,347,41003,0,634,1,1,False,True,False,True
0.006518108,0.000003292,58,127.0.0.1,127.0.0.1,41003,628,0,635,0,0,True,False,False,False
0.006519566,0.000001458,54,127.0.0.1,127.0.0.1,628,41003,0,635,1,1,False,True,False,True
0.006522566,0.000003000,58,127.0.0.1,127.0.0.1,41003,1234,0,636,0,0,True,False,False,False
0.006524108,0.000001542,54,127.0.0.1,127.0.0.1,1234,41003,0,636,1,1,False,True,False,True
0.006527024,0.000002916,58,127.0.0.1,127.0.0.1,41003,1824,0,637,0,0,True,False,False,False
0.006528358,0.000001334,54,127.0.0.1,127.0.0.1,1824,41003,0,637,1,1,False,True,False,True
0.006531191,0.000002833,58,127.0.0.1,127.0.0.1,41003,1138,0,638,0,0,True,False,False,False
0.006532483,0.000001292,54,127.0.0.1,127.0.0.1,1138,41003,0,638,1,1,False,True,False,True
0.006535649,0.000003166,58,127.0.0.1,127.0.0.1,41003,198,0,639,0,0,True,False,False,False
0.006537024,0.000001375,54,127.0.0.1,127.0.0.1,198,41003,0,639,1,1,False,True,False,True
0.006540316,0.000003292,58,127.0.0.1,127.0.0.1,41003,231,0,640,0,0,True,False,False,False
0.006542107,0.000001791,54,127.0.0.1,127.0.0.1,231,41003,0,640,1,1,False,True,False,True
0.006545232,0.000003125,58,127.0.0.1,127.0.0.1,41003,715,0,641,0,0,True,False,False,False
0.006546566,0.000001334,54,127.0.0.1,127.0.0.1,715,41003,0,641,1,1,False,True,False,True
0.006549982,0.000003416,58,127.0.0.1,127.0.0.1,41003,1366,0,642,0,0,True,False,False,False
0.006551482,0.000001500,54,127.0.0.1,127.0.0.1,1366,41003,0,642,1,1,False,True,False,True
0.006555024,0.000003542,58,127.0.0.1,127.0.0.1,41003,280,0,643,0,0,True,False,False,False
0.006556399,0.000001375,54,127.0.0.1,127.0.0.1,280,41003,0,643,1,1,False,True,False,True
0.006559607,0.000003208,58,127.0.0.1,127.0.0.1,41003,914,0,644,0,0,True,False,False,False
0.006561315,0.000001708,54,127.0.0.1,127.0.0.1,914,41003,0,644,1,1,False,True,False,True
0.006564274,0.000002959,58,127.0.0.1,127.0.0.1,41003,754,0,645,0,0,True,False,False,False
0.006565815,0.000001541,54,127.0.0.1,127.0.0.1,754,41003,0,645,1,1,False,True,False,True
0.006569732,0.000003917,58,127.0.0.1,127.0.0.1,41003,325,0,646,0,0,True,False,False,False
0.006571190,0.000001458,54,127.0.0.1,127.0.0.1,325,41003,0,646,1,1,False,True,False,True
0.006574107,0.000002917,58,127.0.0.1,127.0.0.1,41003,1707,0,647,0,0,True,False,False,False
0.006575440,0.000001333,54,127.0.0.1,127.0.0.1,1707,41003,0,647,1,1,False,True,False,True
0.006578565,0.000003125,58,127.0.0.1,127.0.0.1,41003,75,0,648,0,0,True,False,False,False
0.006579898,0.000001333,54,127.0.0.1,127.0.0.1,75,41003,0,648,1,1,False,True,False,True
0.006582690,0.000002792,58,127.0.0.1,127.0.0.1,41003,484,0,649,0,0,True,False,False,False
0.006584023,0.000001333,54,127.0.0.1,127.0.0.1,484,41003,0,649,1,1,False,True,False,True
0.006587356,0.000003333,58,127.0.0.1,127.0.0.1,41003,1680,0,650,0,0,True,False,False,False
0.006588856,0.000001500,54,127.0.0.1,127.0.0.1,1680,41003,0,650,1,1,False,True,False,True
0.006592481,0.000003625,58,127.0.0.1,127.0.0.1,41003,1698,0,651,0,0,True,False,False,False
0.006593856,0.000001375,54,127.0.0.1,127.0.0.1,1698,41003,0,651,1,1,False,True,False,True
0.006596731,0.000002875,58,127.0.0.1,127.0.0.1,41003,120,0,652,0,0,True,False,False,False
0.006598106,0.000001375,54,127.0.0.1,127.0.0.1,120,41003,0,652,1,1,False,True,False,True
0.006601023,0.000002917,58,127.0.0.1,127.0.0.1,41003,676,0,653,0,0,True,False,False,False
0.006602439,0.000001416,54,127.0.0.1,127.0.0.1,676,41003,0,653,1,1,False,True,False,True
0.006605398,0.000002959,58,127.0.0.1,127.0.0.1,41003,1601,0,654,0,0,True,False,False,False
0.006606856,0.000001458,54,127.0.0.1,127.0.0.1,1601,41003,0,654,1,1,False,True,False,True
0.006609648,0.000002792,58,127.0.0.1,127.0.0.1,41003,557,0,655,0,0,True,False,False,False
0.006610939,0.000001291,54,127.0.0.1,127.0.0.1,557,41003,0,655,1,1,False,True,False,True
0.006613731,0.000002792,58,127.0.0.1,127.0.0.1,41003,717,0,656,0,0,True,False,False,False
0.006615147,0.000001416,54,127.0.0.1,127.0.0.1,717,41003,0,656,1,1,False,True,False,True
0.006618356,0.000003209,58,127.0.0.1,127.0.0.1,41003,1418,0,657,0,0,True,False,False,False
0.006620022,0.000001666,54,127.0.0.1,127.0.0.1,1418,41003,0,657,1,1,False,True,False,True
0.006623564,0.000003542,58,127.0.0.1,127.0.0.1,41003,874,0,658,0,0,True,False,False,False
0.006625064,0.000001500,54,127.0.0.1,127.0.0.1,874,41003,0,658,1,1,False,True,False,True
0.006628272,0.000003208,58,127.0.0.1,127.0.0.1,41003,830,0,659,0,0,True,False,False,False
0.006629689,0.000001417,54,127.0.0.1,127.0.0.1,830,41003,0,659,1,1,False,True,False,True
0.006632605,0.000002916,58,127.0.0.1,127.0.0.1,41003,879,0,660,0,0,True,False,False,False
0.006634105,0.000001500,54,127.0.0.1,127.0.0.1,879,41003,0,660,1,1,False,True,False,True
0.006637230,0.000003125,58,127.0.0.1,127.0.0.1,41003,1244,0,661,0,0,True,False,False,False
0.006638605,0.000001375,54,127.0.0.1,127.0.0.1,1244,41003,0,661,1,1,False,True,False,True
0.006642147,0.000003542,58,127.0.0.1,127.0.0.1,41003,35,0,662,0,0,True,False,False,False
0.006643480,0.000001333,54,127.0.0.1,127.0.0.1,35,41003,0,662,1,1,False,True,False,True
0.006646397,0.000002917,58,127.0.0.1,127.0.0.1,41003,1810,0,663,0,0,True,False,False,False
0.006647688,0.000001291,54,127.0.0.1,127.0.0.1,1810,41003,0,663,1,1,False,True,False,True
0.006656730,0.000009042,58,127.0.0.1,127.0.0.1,41003,908,0,664,0,0,True,False,False,False
0.006658230,0.000001500,54,127.0.0.1,127.0.0.1,908,41003,0,664,1,1,False,True,False,True
0.006661605,0.000003375,58,127.0.0.1,127.0.0.1,41003,1032,0,665,0,0,True,False,False,False
0.006663188,0.000001583,54,127.0.0.1,127.0.0.1,1032,41003,0,665,1,1,False,True,False,True
0.006666605,0.000003417,58,127.0.0.1,127.0.0.1,41003,1232,0,666,0,0,True,False,False,False
0.006668146,0.000001541,54,127.0.0.1,127.0.0.1,1232,41003,0,666,1,1,False,True,False,True
0.006671021,0.000002875,58,127.0.0.1,127.0.0.1,41003,1087,0,667,0,0,True,False,False,False
0.006672563,0.000001542,54,127.0.0.1,127.0.0.1,1087,41003,0,667,1,1,False,True,False,True
0.006675479,0.000002916,58,127.0.0.1,127.0.0.1,41003,504,0,668,0,0,True,False,False,False
0.006676896,0.000001417,54,127.0.0.1,127.0.0.1,504,41003,0,668,1,1,False,True,False,True
0.006680021,0.000003125,58,127.0.0.1,127.0.0.1,41003,1630,0,669,0,0,True,False,False,False
0.006681521,0.000001500,54,127.0.0.1,127.0.0.1,1630,41003,0,669,1,1,False,True,False,True
0.006801018,0.000119497,58,127.0.0.1,127.0.0.1,41003,1901,0,670,0,0,True,False,False,False
0.006812601,0.000011583,54,127.0.0.1,127.0.0.1,1901,41003,0,670,1,1,False,True,False,True
0.006816101,0.000003500,58,127.0.0.1,127.0.0.1,41003,899,0,671,0,0,True,False,False,False
0.006817643,0.000001542,54,127.0.0.1,127.0.0.1,899,41003,0,671,1,1,False,True,False,True
0.006820893,0.000003250,58,127.0.0.1,127.0.0.1,41003,96,0,672,0,0,True,False,False,False
0.006822851,0.000001958,54,127.0.0.1,127.0.0.1,96,41003,0,672,1,1,False,True,False,True
0.006825976,0.000003125,58,127.0.0.1,127.0.0.1,41003,520,0,673,0,0,True,False,False,False
